Nº_envolvido,condutor,cod_severidade,sexo,cinto_seguranca,Embreagues,Idade,categoria_habilitacao,especie_veiculo,pedestre,passageiro,turno
3,1,3,1,1,0,63,9,1,0,0,0
2,1,3,1,1,0,31,9,1,0,0,0
3,1,1,2,1,0,21,3,3,0,0,0
1,1,3,1,1,0,82,4,1,0,0,0
1,0,1,1,0,0,40,0,6,1,2,2
2,1,1,1,1,0,36,0,3,2,2,2
1,1,1,1,1,0,39,9,1,0,0,1
1,1,1,1,0,0,42,1,0,0,0,2
3,1,3,1,1,0,50,0,5,0,0,2
4,1,3,1,1,0,41,7,7,0,0,2
2,1,3,2,1,0,41,0,1,0,0,2
3,1,3,1,1,0,43,6,1,0,0,2
1,1,1,1,1,0,61,6,3,2,2,2
1,1,1,1,0,0,14,1,0,0,0,1
2,1,3,1,1,0,49,0,5,0,0,1
2,1,3,1,1,0,40,7,2,0,0,1
1,1,1,1,1,0,68,4,1,0,0,1
1,1,1,1,1,0,45,4,3,0,0,1
1,1,3,2,1,0,67,6,1,0,0,1
1,1,1,1,1,0,70,4,1,0,0,1
1,1,1,1,1,0,38,7,3,0,0,2
1,1,0,1,1,0,35,6,1,0,0,2
2,0,1,2,1,0,28,0,1,0,1,2
2,0,1,1,1,0,26,0,3,0,1,0
1,1,1,1,1,0,30,3,3,0,0,1
1,0,1,2,1,0,76,0,2,0,1,1
1,1,3,1,1,0,27,7,2,0,0,1
2,0,1,1,1,0,16,0,2,0,1,1
3,0,3,2,1,0,35,0,2,0,1,1
2,1,3,1,1,0,79,4,1,0,0,0
1,1,3,1,1,0,58,3,1,0,0,2
2,1,1,1,1,0,46,5,3,0,0,2
1,1,3,1,0,2,32,1,0,2,2,2
2,0,1,2,0,0,7,0,0,2,1,2
3,0,1,1,0,0,47,0,6,1,0,2
1,1,1,1,1,0,33,4,1,0,0,2
3,0,1,1,1,0,27,0,3,0,1,0
1,1,1,1,1,0,37,7,3,0,0,0
1,1,3,1,1,0,21,4,5,0,0,0
2,0,1,2,1,0,24,0,5,0,1,0
2,1,3,2,1,0,72,4,4,0,0,1
3,1,3,1,1,0,36,0,3,0,0,0
1,1,1,2,1,0,39,3,3,0,0,1
3,1,3,2,1,0,28,6,1,0,0,1
1,1,1,1,1,0,16,1,14,0,0,1
3,0,3,2,1,0,46,0,1,0,1,1
1,1,1,1,1,0,34,6,14,0,0,1
2,1,3,2,1,0,56,0,1,0,0,1
2,1,3,1,1,0,28,0,2,0,0,2
1,1,1,2,1,0,38,7,3,0,0,2
1,1,3,1,1,1,22,0,1,0,0,0
2,0,3,1,1,0,31,0,1,0,1,0
4,0,1,2,1,0,16,0,1,0,1,0
3,1,3,1,1,0,35,7,5,0,0,0
2,1,1,1,1,0,39,0,3,0,0,0
2,1,1,1,0,0,35,1,0,0,0,1
2,1,1,1,1,0,44,3,3,0,0,0
1,0,1,2,0,0,11,0,6,1,0,1
3,1,1,1,1,0,63,2,3,0,0,1
1,1,3,2,1,0,59,6,1,0,0,1
2,0,1,1,0,0,24,0,6,1,0,1
2,1,3,2,1,0,53,4,1,0,0,1
2,1,1,1,1,0,40,7,3,0,0,1
2,1,3,1,1,0,69,3,1,0,0,1
1,1,3,1,1,0,61,3,1,0,0,1
3,0,1,1,1,0,15,0,1,0,1,1
2,1,3,1,1,0,36,8,7,0,0,1
1,0,2,1,0,0,31,0,3,0,0,2
3,0,0,0,0,2,0,0,3,0,2,2
2,1,3,1,1,0,24,6,3,0,0,0
1,1,1,1,1,0,33,4,5,0,0,0
3,0,1,2,1,0,58,0,5,0,1,0
3,0,3,2,1,0,68,0,1,0,1,0
1,1,1,2,1,0,46,6,1,0,0,1
2,1,1,1,1,0,33,0,10,0,0,1
1,1,3,1,1,0,29,0,5,0,0,1
1,1,1,1,1,0,52,6,1,0,0,2
2,1,1,1,1,1,26,4,5,0,0,2
4,0,1,2,1,0,49,0,1,0,1,2
5,0,3,2,1,0,49,0,1,0,1,2
2,1,0,0,0,2,0,0,5,2,2,2
3,1,3,1,1,1,60,0,1,0,0,2
1,1,1,1,1,0,36,0,1,0,0,0
3,1,3,1,1,0,37,9,7,0,0,0
1,1,1,1,1,0,18,4,3,0,0,1
2,1,3,2,1,0,32,3,1,0,0,1
1,1,3,2,1,0,42,3,1,0,0,1
2,1,3,1,1,0,38,8,6,0,0,2
3,0,1,2,1,0,33,0,1,2,1,2
2,1,1,1,1,0,32,12,3,0,0,2
1,1,1,1,1,0,68,4,1,2,2,2
2,0,1,2,1,0,33,0,1,2,1,2
1,1,1,1,1,0,26,3,3,2,2,2
1,1,1,1,1,0,30,8,7,0,0,0
2,0,1,1,1,0,42,0,7,0,1,0
2,1,3,1,1,0,36,9,7,0,0,0
3,0,1,1,1,0,60,0,1,0,1,0
2,1,3,1,1,0,56,3,1,0,0,0
1,1,3,1,1,0,66,10,7,0,0,0
2,0,1,2,0,0,59,0,6,1,0,0
1,1,1,1,1,0,50,7,3,2,2,0
2,1,1,1,1,0,21,6,3,2,2,0
3,1,3,1,1,0,46,3,7,0,0,0
5,0,3,2,0,2,30,0,3,2,1,0
2,1,3,2,1,0,42,6,1,0,0,0
2,1,3,1,1,0,34,0,3,0,0,0
1,1,3,1,1,0,48,9,2,0,0,1
2,0,1,2,0,0,64,0,6,1,2,1
1,1,3,1,1,0,38,0,1,0,0,0
2,1,1,1,1,0,15,6,3,0,0,0
1,1,3,1,1,0,51,9,2,0,0,2
2,0,1,2,0,0,60,0,6,1,2,2
1,1,3,2,1,0,28,6,1,0,0,1
2,1,3,1,1,0,46,0,7,0,0,1
2,1,1,1,0,0,50,1,0,2,2,0
1,1,3,1,1,0,51,2,10,0,0,1
2,0,1,2,0,0,9,0,6,1,2,1
1,0,1,1,1,0,43,0,3,0,1,1
1,1,1,1,1,0,24,9,3,0,0,2
1,1,1,1,0,0,31,0,1,2,2,2
4,0,1,1,0,0,60,0,6,1,0,2
1,0,1,1,0,0,42,0,6,1,2,2
1,1,3,1,1,0,57,4,1,0,0,2
2,1,1,1,0,0,42,1,0,0,0,2
1,1,2,1,1,0,27,6,3,2,2,0
2,1,3,1,1,0,38,9,1,0,0,0
2,1,1,1,1,0,26,6,3,2,2,0
1,1,1,1,1,0,39,6,3,2,2,0
1,1,1,1,1,0,43,7,3,2,2,0
1,1,1,1,1,0,39,8,3,2,2,0
1,1,3,1,1,0,26,0,3,0,0,0
2,0,3,2,1,0,27,0,1,0,1,0
1,1,3,1,1,0,53,8,8,0,0,0
2,0,1,1,1,0,38,0,5,0,1,0
3,1,3,1,1,0,41,0,5,0,0,0
1,0,1,2,0,0,62,0,6,1,0,0
1,1,1,1,1,0,59,10,7,0,0,0
2,1,3,1,1,0,47,10,7,0,0,0
3,1,1,1,1,0,43,0,3,0,0,1
1,1,3,1,1,0,41,5,7,0,0,1
3,0,1,1,0,2,0,0,7,2,1,1
1,1,3,1,1,0,50,4,5,0,0,2
1,1,1,1,1,0,45,7,3,0,0,2
1,1,3,1,1,0,36,9,7,0,0,2
2,0,1,1,0,1,55,0,6,1,0,2
1,1,3,1,1,0,41,6,3,0,0,0
2,1,1,1,1,0,21,8,3,0,0,0
1,1,1,2,1,0,31,0,3,0,0,0
1,1,3,1,1,0,62,7,5,0,0,0
2,1,1,1,1,0,55,7,3,0,0,0
3,1,3,1,1,0,50,0,5,0,0,0
3,1,3,1,1,0,25,0,3,0,0,1
1,0,1,1,0,0,77,0,6,1,0,1
1,1,3,1,1,0,24,4,4,0,0,1
2,1,3,1,1,0,24,4,3,0,0,1
1,1,3,1,1,0,42,5,1,0,0,1
2,1,1,1,1,0,35,7,1,0,0,2
1,1,3,1,1,0,58,0,1,0,0,1
2,1,1,1,1,0,33,4,14,0,0,1
1,1,3,1,1,0,42,7,7,0,0,1
2,0,1,1,0,1,40,0,6,1,0,1
1,1,3,1,1,0,62,8,1,0,0,1
2,1,1,1,1,0,63,0,3,0,0,1
2,0,1,2,0,0,12,0,6,1,0,2
1,1,3,1,1,0,36,8,1,0,0,2
1,1,1,2,0,0,29,1,0,0,0,2
4,0,1,1,1,0,39,0,1,0,1,2
2,1,3,1,1,0,34,9,1,0,0,2
2,1,1,1,1,1,39,7,3,0,0,2
3,0,1,1,1,0,41,0,3,0,1,2
1,1,3,2,1,0,33,4,1,0,0,2
1,1,3,1,1,1,46,2,1,0,0,0
2,1,1,1,1,0,25,2,3,0,0,0
1,1,1,1,1,0,43,9,1,0,0,0
3,0,1,2,1,0,43,0,1,0,1,0
1,1,1,1,0,0,19,1,0,0,0,0
1,1,3,2,1,0,21,4,4,0,0,1
2,1,1,1,0,0,59,1,0,0,0,0
2,1,3,1,1,0,62,2,1,0,0,1
3,1,1,1,1,0,26,2,3,0,0,1
1,1,1,1,1,0,47,0,1,0,0,1
2,0,1,2,1,0,43,0,1,0,1,1
1,1,1,2,1,0,26,3,3,0,0,2
2,1,3,2,1,0,50,9,1,0,0,2
1,1,1,1,1,0,47,4,1,0,0,2
1,1,1,2,1,0,40,0,1,0,0,2
2,1,1,1,1,0,53,6,3,0,0,2
2,1,3,2,1,0,54,6,1,0,0,2
1,0,1,1,0,1,50,0,6,1,0,1
2,1,3,2,1,0,53,0,1,0,0,1
1,1,1,1,1,0,23,9,3,0,0,1
2,1,3,1,1,0,49,3,1,0,0,1
2,1,1,1,0,0,27,0,0,0,0,2
3,1,1,1,1,0,48,4,3,0,0,2
4,0,1,1,1,0,31,0,3,0,1,2
1,1,1,1,1,0,46,7,1,0,0,2
1,1,1,2,1,0,38,7,1,0,0,0
3,1,3,1,1,0,53,10,8,0,0,0
1,1,3,1,1,0,42,3,1,0,0,0
2,1,1,1,1,0,47,9,3,0,0,0
4,1,1,1,1,0,18,0,1,0,0,0
1,1,3,2,1,0,41,6,1,0,0,0
1,1,3,2,1,0,32,3,1,0,0,1
2,1,1,1,1,0,40,4,1,0,0,1
3,1,3,1,1,0,30,6,1,0,0,1
2,0,1,1,0,0,33,0,6,1,0,1
1,1,3,2,1,0,37,0,1,0,0,1
2,1,1,1,1,0,29,4,3,0,0,1
3,1,1,1,1,0,34,0,1,0,0,1
1,0,1,1,0,0,69,0,6,1,0,1
1,0,1,2,1,0,63,0,2,0,1,1
2,1,1,1,1,0,35,4,3,0,0,1
2,1,1,1,0,2,0,0,14,2,2,1
1,1,3,2,1,0,58,6,1,0,0,2
2,1,1,1,1,0,40,4,3,0,0,2
1,1,3,1,1,0,30,3,3,0,0,2
1,1,3,1,1,0,28,3,1,0,0,1
1,1,1,1,0,0,31,1,0,2,2,2
1,1,3,1,1,0,42,4,4,0,0,0
2,0,1,1,1,0,1,0,4,0,1,0
1,1,1,1,1,0,44,3,3,0,0,0
3,1,3,1,1,0,24,6,1,0,0,0
1,1,3,1,1,0,26,9,7,0,0,0
2,1,1,1,1,0,25,0,3,2,2,0
1,1,1,1,1,0,37,7,4,2,2,0
3,1,3,1,1,0,51,0,1,0,0,0
1,1,1,1,1,0,32,7,3,2,2,0
2,1,3,1,1,0,77,6,1,0,0,0
1,1,3,1,1,0,30,7,1,0,0,1
2,1,1,1,1,0,20,6,3,2,2,1
3,1,3,1,1,0,45,6,7,0,0,1
2,1,3,1,1,0,35,7,3,0,0,1
3,0,3,1,1,0,15,0,1,2,1,1
3,1,3,2,1,0,53,3,1,0,0,1
1,1,3,1,1,0,46,7,2,0,0,1
2,0,1,1,0,0,23,0,6,1,2,1
1,1,3,1,1,0,54,4,2,0,0,1
2,1,3,2,1,0,30,3,1,0,0,1
3,1,1,1,1,0,24,9,3,0,0,1
1,1,1,1,1,0,25,9,1,0,0,1
2,1,3,1,1,0,40,9,7,0,0,1
1,1,3,1,1,0,45,4,5,0,0,1
1,1,3,1,1,0,36,6,3,0,0,1
3,0,1,2,1,0,42,0,1,0,1,1
1,1,3,1,1,0,56,0,2,0,0,1
5,1,1,1,0,0,14,1,0,2,2,1
2,1,3,1,1,0,32,8,1,0,0,1
3,0,1,2,1,0,19,0,1,2,1,1
2,1,1,1,1,0,36,4,1,2,2,2
3,1,3,1,1,0,51,6,1,0,0,2
1,1,1,1,1,0,26,7,3,2,2,1
1,1,1,1,1,0,56,6,3,0,0,2
2,0,1,2,1,0,38,0,1,0,1,2
1,0,1,2,1,0,21,0,3,2,1,2
3,1,0,1,0,2,0,0,3,2,2,2
2,1,1,1,1,0,19,0,3,2,2,2
1,1,3,2,1,0,24,2,1,0,0,0
2,1,1,1,1,0,22,2,3,2,2,0
1,1,1,1,1,1,28,4,5,2,2,0
1,1,2,1,1,0,45,6,3,2,2,0
2,0,2,2,1,0,45,0,3,2,1,0
2,1,1,1,1,0,26,2,3,2,2,0
3,1,3,1,1,0,31,0,7,0,0,1
2,1,3,1,1,0,43,4,5,0,0,2
2,0,1,1,0,0,23,0,6,1,0,2
1,0,1,1,1,0,30,0,1,0,1,0
2,1,1,2,1,0,43,0,1,0,0,0
1,1,1,1,1,0,49,6,1,0,0,1
3,1,0,2,1,0,25,0,1,0,0,1
1,1,1,1,1,0,53,0,3,0,0,1
2,1,3,0,0,2,0,6,1,2,2,1
1,1,1,1,1,0,56,4,3,0,0,1
2,0,1,2,1,0,26,0,1,0,1,1
2,1,3,1,1,0,22,0,3,0,0,0
3,0,3,1,1,0,23,0,3,0,1,0
1,1,1,1,1,0,36,0,7,0,0,0
1,1,3,1,1,0,50,9,7,0,0,0
2,1,1,2,1,0,29,4,3,0,0,0
2,0,1,1,0,0,37,0,6,1,0,0
2,1,3,1,1,0,19,6,1,0,0,0
2,0,1,2,1,0,51,0,2,0,1,1
1,1,1,2,1,0,30,4,3,0,0,1
2,1,3,1,1,0,46,9,4,0,0,1
2,1,1,1,1,0,60,8,1,0,0,0
3,1,3,2,1,0,32,4,5,0,0,0
4,1,3,1,1,0,37,6,1,0,0,0
5,1,1,1,1,0,34,2,3,0,0,0
2,1,3,1,1,0,68,6,1,0,0,0
2,1,1,1,1,0,49,9,1,0,0,0
3,1,1,2,1,0,33,4,1,0,0,0
4,1,3,1,1,0,46,4,1,0,0,0
5,0,1,2,1,0,51,0,1,0,1,0
2,1,3,1,1,0,41,7,2,0,0,0
1,1,3,1,1,0,42,7,7,0,0,0
2,1,2,1,0,0,16,1,0,2,2,0
2,1,0,1,0,2,0,0,5,2,2,1
1,1,3,1,1,0,28,0,1,0,0,1
1,1,1,1,1,0,53,8,3,0,0,0
2,1,3,2,1,0,68,2,1,0,0,1
1,1,1,1,1,0,30,2,3,0,0,1
2,1,3,1,1,0,49,6,1,0,0,1
1,1,3,1,1,0,57,0,1,0,0,1
3,1,1,1,1,0,25,7,3,0,0,1
1,1,1,1,0,0,33,1,0,0,0,2
1,0,1,1,1,0,59,0,2,0,1,0
2,0,1,1,1,0,47,0,2,0,1,0
3,1,3,1,1,0,30,0,2,0,0,0
4,1,3,1,1,0,31,0,2,0,0,0
2,1,3,1,1,0,57,7,1,0,0,0
3,0,1,1,1,0,29,0,1,0,1,0
4,1,3,1,1,0,27,4,1,0,0,0
5,1,3,1,1,0,43,0,1,0,0,0
1,1,3,1,1,0,38,9,5,0,0,0
1,1,3,1,1,0,50,9,5,0,0,0
2,1,1,2,1,0,65,4,1,0,0,0
2,1,3,1,1,0,39,8,7,0,0,0
1,1,3,1,1,0,60,7,2,0,0,0
2,1,3,2,1,0,32,0,4,0,0,0
3,1,1,2,1,0,26,4,3,0,0,0
2,1,1,1,1,0,27,4,1,0,0,0
2,1,1,1,0,0,15,0,0,0,0,0
3,0,1,1,0,0,14,0,0,2,1,0
1,1,1,2,1,0,33,4,3,0,0,0
1,1,1,1,0,0,38,1,0,2,2,1
2,1,3,2,1,0,71,4,1,0,0,1
1,1,1,1,0,0,41,1,0,2,2,1
1,1,1,1,1,0,41,0,5,0,0,1
1,0,1,1,0,0,61,0,6,1,0,1
2,1,3,1,1,0,30,0,3,0,0,1
3,0,1,2,1,0,82,0,1,0,1,1
1,1,3,2,1,0,44,0,1,0,0,1
1,1,3,2,1,0,40,4,5,0,0,1
1,0,1,1,1,0,18,0,3,0,1,2
3,1,3,2,1,0,48,0,1,0,0,2
2,1,3,1,1,0,33,9,1,0,0,2
2,1,1,2,1,0,23,3,3,0,0,2
2,1,3,2,1,0,34,6,1,0,0,2
2,1,3,1,1,0,42,6,3,0,0,2
3,0,0,2,1,0,37,0,3,0,1,2
1,1,2,1,1,0,27,4,3,0,0,0
3,0,1,1,1,0,20,0,3,0,1,0
2,1,3,1,1,0,52,9,1,0,0,0
1,1,3,2,1,0,59,4,4,0,0,0
2,1,1,1,0,0,30,1,0,0,0,0
1,1,1,2,1,0,49,7,3,0,0,0
2,1,3,1,0,0,41,0,0,0,0,0
1,0,1,2,1,0,15,0,3,0,1,1
3,1,3,1,1,0,43,0,7,0,0,1
2,1,3,1,1,0,61,7,3,0,0,1
2,0,1,1,0,1,52,0,6,1,0,1
1,1,1,1,1,0,34,3,3,0,0,1
2,0,1,1,0,0,18,0,6,1,2,0
2,1,1,1,1,0,25,6,3,2,2,1
2,1,1,1,1,0,42,6,3,2,2,0
1,1,1,1,1,0,24,0,3,2,2,1
3,0,1,2,1,0,20,0,3,2,1,1
1,1,3,1,1,0,72,2,1,0,0,1
2,1,1,1,1,0,20,2,3,2,2,1
3,1,1,1,1,0,68,6,1,2,2,1
1,1,3,1,1,0,53,6,4,0,0,2
4,0,1,1,0,0,16,0,6,1,2,2
2,1,3,1,1,0,43,7,1,0,0,2
1,1,1,1,1,0,40,2,3,2,2,2
2,1,1,1,1,1,28,0,1,2,2,0
5,0,1,0,0,2,0,0,1,2,1,0
6,0,1,0,0,2,0,0,1,2,1,0
4,1,3,2,1,0,48,0,1,0,0,2
1,1,3,1,1,0,19,9,1,0,0,2
2,1,1,1,1,0,51,4,1,2,2,2
2,1,1,1,1,1,44,6,3,2,2,2
3,0,1,2,1,0,41,0,3,2,1,2
5,0,1,2,0,0,21,0,6,1,2,2
2,0,1,2,1,0,20,0,3,2,1,0
2,1,1,1,1,0,34,6,1,2,2,0
1,1,3,1,1,0,35,9,1,0,0,0
2,1,1,2,1,0,29,6,3,2,2,0
3,0,1,1,1,0,21,0,3,2,1,0
1,1,1,1,1,0,29,0,14,2,2,0
2,1,1,2,1,0,28,6,3,2,2,0
1,1,3,1,1,0,57,4,8,0,0,0
2,1,1,2,1,0,54,0,1,2,2,0
1,1,1,1,1,0,32,9,5,2,2,0
2,1,3,2,1,0,70,4,1,0,0,0
1,1,1,1,1,0,19,0,3,2,2,0
2,1,1,1,1,0,36,6,3,2,2,0
2,1,1,2,1,0,49,4,1,2,2,0
1,0,1,2,0,0,81,0,6,1,2,0
1,1,3,1,1,0,41,7,1,0,0,0
3,1,3,1,1,0,39,6,3,0,0,0
2,1,1,1,1,0,52,0,3,0,0,1
1,1,1,2,1,0,58,6,1,0,0,0
2,1,1,2,1,0,53,4,1,0,0,1
2,1,1,1,1,0,52,7,3,0,0,1
2,1,3,1,1,0,43,12,1,0,0,1
1,1,3,1,1,0,29,7,2,0,0,1
3,1,1,2,1,0,44,0,3,0,0,1
2,1,3,1,1,0,55,1,15,0,0,1
3,1,3,1,1,0,39,6,4,0,0,1
2,1,3,1,0,2,0,0,7,2,2,1
2,0,1,1,0,1,50,0,6,1,0,1
1,1,3,1,1,0,50,5,1,0,0,1
1,1,3,1,1,0,32,3,1,0,0,2
1,1,1,1,1,0,50,7,3,0,0,2
1,1,1,1,0,0,33,1,0,2,2,2
1,1,3,1,1,0,20,4,4,0,0,2
2,1,1,1,1,0,26,4,1,0,0,2
1,1,3,1,1,0,37,9,2,0,0,2
2,0,1,2,0,0,34,0,6,1,2,2
1,1,3,1,1,1,30,6,1,0,0,2
2,0,1,1,1,0,36,0,3,0,1,0
3,0,3,1,1,0,29,0,1,0,1,0
2,1,3,1,1,0,58,10,2,0,0,0
2,1,1,1,1,0,50,6,3,0,0,0
3,1,1,1,1,0,67,0,1,0,0,0
1,1,3,1,1,0,38,9,1,0,0,0
2,0,1,1,0,0,75,0,6,1,0,0
3,1,3,1,1,0,46,6,7,0,0,0
1,1,1,1,1,0,55,7,3,0,0,1
1,0,1,2,0,0,8,0,6,1,0,1
2,1,3,1,1,0,34,0,7,0,0,1
2,1,3,1,1,0,19,0,3,0,0,1
3,1,1,1,0,0,49,1,0,0,0,1
3,1,1,1,0,0,50,1,18,2,2,1
2,0,1,1,0,1,67,0,6,1,2,1
2,0,1,1,0,0,20,0,6,1,2,1
1,1,1,1,1,0,43,4,5,0,0,1
2,1,3,1,1,0,66,4,5,0,0,1
3,1,3,1,1,0,45,0,1,0,0,1
4,1,3,0,0,2,0,7,1,2,2,1
1,1,1,1,1,0,23,6,3,2,2,1
2,1,3,1,1,0,51,9,2,0,0,1
1,1,3,1,1,0,54,10,2,0,0,0
2,0,1,1,1,0,29,0,2,0,1,0
1,1,1,1,1,0,21,3,3,2,2,1
2,1,1,0,0,2,0,0,1,2,2,1
1,1,1,1,1,0,35,0,3,2,2,1
2,1,0,0,0,2,0,6,1,2,2,1
1,1,3,1,1,0,35,6,3,0,0,1
1,1,1,2,1,0,24,3,1,0,0,2
4,1,0,0,0,2,0,2,3,2,2,2
1,1,3,1,1,0,44,9,2,0,0,2
2,0,2,2,0,0,45,0,6,1,2,2
1,1,1,1,1,0,17,2,3,0,0,0
3,1,3,2,1,0,32,0,1,0,0,0
2,1,3,1,1,0,38,3,1,0,0,0
1,1,1,1,1,0,47,7,2,0,0,1
1,1,3,1,1,0,44,8,5,0,0,1
3,1,1,1,1,0,46,7,1,0,0,1
1,0,1,1,0,0,27,0,6,1,0,1
2,1,1,2,1,0,42,6,3,0,0,1
2,0,1,2,0,0,74,0,6,1,0,1
3,1,1,1,1,0,23,3,3,0,0,1
2,1,3,0,0,2,0,7,1,2,2,0
2,1,1,1,1,0,43,7,3,0,0,1
3,0,1,1,1,0,18,0,3,0,1,2
1,1,1,1,1,0,32,10,3,0,0,2
3,1,3,1,1,0,42,4,1,0,0,2
4,1,3,1,1,0,43,6,2,0,0,2
2,1,3,1,1,0,52,9,1,0,0,2
1,1,3,2,1,0,29,4,1,0,0,2
2,1,1,1,1,0,44,0,1,0,0,2
1,0,1,1,0,0,60,0,6,1,0,0
1,0,1,2,0,0,19,0,6,1,0,1
2,1,1,1,1,0,58,9,1,0,0,1
2,1,1,0,0,0,30,0,1,2,2,1
3,1,1,1,0,0,58,0,0,0,0,1
2,1,1,1,0,0,11,1,0,2,2,1
1,1,3,1,1,0,23,3,3,0,0,1
3,0,1,2,0,0,6,0,6,1,0,1
2,1,3,1,1,0,68,4,1,0,0,2
3,1,3,1,0,2,22,0,1,2,2,2
1,1,1,2,1,0,42,6,1,0,0,0
2,1,3,1,1,0,62,9,2,0,0,0
1,1,3,1,1,0,21,3,3,0,0,0
3,0,1,2,0,0,64,0,1,0,1,0
4,0,3,1,0,0,70,0,1,0,1,0
5,0,3,2,1,0,49,0,1,0,1,0
2,1,1,1,0,0,29,0,0,0,0,0
2,0,1,2,1,0,44,0,3,0,1,1
2,1,3,1,1,0,67,6,1,0,0,1
4,1,3,1,0,2,74,0,1,2,2,1
2,0,2,1,0,0,71,0,6,1,0,1
2,1,3,2,1,0,20,6,1,0,0,1
3,1,0,1,0,2,0,0,7,2,2,1
1,0,1,2,0,0,4,0,6,1,0,1
4,1,0,1,0,2,0,0,3,2,2,1
1,1,1,2,1,0,37,2,3,0,0,2
1,1,3,1,1,0,30,7,1,0,0,2
3,1,3,2,1,0,32,0,1,0,0,2
2,1,3,2,1,0,71,4,1,0,0,2
2,1,1,1,1,0,22,4,1,0,0,0
3,0,1,1,1,0,27,0,1,0,1,0
4,0,1,2,1,0,19,0,1,0,1,0
1,1,3,1,1,0,37,7,1,0,0,0
4,0,1,2,1,0,26,0,1,0,1,0
5,0,3,2,1,0,22,0,1,0,1,0
6,0,3,2,1,0,20,0,1,0,1,0
7,0,3,1,1,0,35,0,1,0,1,0
1,1,1,1,0,0,22,0,0,2,2,0
1,0,1,2,1,0,18,0,1,0,1,0
3,1,1,1,0,2,0,0,1,2,2,0
2,1,1,1,1,0,27,4,3,0,0,0
3,1,1,1,1,0,20,7,3,0,0,0
2,1,1,2,1,0,33,4,1,0,0,1
4,1,3,1,1,0,31,0,3,0,0,2
1,0,2,1,0,0,51,0,6,1,0,2
4,1,3,1,1,0,57,0,1,0,0,0
5,1,3,1,1,0,34,4,7,0,0,0
1,1,1,1,1,0,35,6,10,0,0,0
3,0,1,2,1,0,28,0,10,0,1,0
1,1,3,2,1,0,48,4,4,0,0,0
1,0,1,1,0,0,58,0,6,1,0,0
2,1,1,2,1,0,27,0,3,0,0,0
1,1,3,2,1,0,41,9,1,0,0,1
3,1,3,1,1,0,41,4,1,0,0,1
4,1,1,1,1,0,47,6,3,0,0,1
2,1,1,1,1,0,50,0,3,0,0,0
1,1,1,1,0,0,19,0,0,0,0,1
1,1,1,2,1,0,43,6,10,0,0,1
3,0,1,1,1,0,16,0,10,0,1,1
1,0,1,1,0,0,65,0,6,1,0,0
2,1,1,1,1,0,45,4,3,0,0,1
1,1,3,1,1,0,61,3,1,0,0,2
1,1,1,1,0,0,20,7,0,0,0,1
1,1,3,1,1,0,65,9,7,0,0,1
2,1,1,1,0,0,19,0,0,2,2,1
3,1,3,1,1,0,68,4,5,0,0,2
2,0,1,2,0,0,31,0,6,1,0,2
1,1,3,1,1,1,42,4,1,0,0,2
2,1,3,1,1,0,33,9,7,0,0,2
3,0,1,1,1,0,39,0,7,0,1,2
3,1,3,1,1,0,20,0,3,0,0,0
1,1,3,1,1,0,30,7,2,0,0,2
2,0,1,2,1,0,38,0,2,0,1,2
1,1,1,1,0,0,66,0,0,2,2,0
1,1,1,1,1,0,43,7,10,0,0,1
1,0,1,1,0,0,54,0,6,1,0,2
1,1,3,1,1,0,76,4,1,0,0,2
1,0,1,1,0,2,49,0,6,1,2,1
3,1,0,0,0,2,0,0,0,2,2,1
1,0,1,1,1,0,53,0,3,0,1,1
2,1,3,1,1,0,56,0,3,0,0,1
1,1,3,1,1,0,29,0,3,0,0,2
1,0,1,1,1,0,31,0,3,0,1,2
2,1,3,1,1,0,34,0,3,0,0,2
1,1,1,1,1,0,31,3,3,2,2,0
1,1,1,1,1,0,41,3,3,0,0,1
2,1,3,1,0,0,56,0,1,2,2,1
1,1,1,1,0,0,69,1,0,0,0,0
2,1,1,1,1,0,21,1,3,0,0,0
1,1,3,1,1,0,60,6,1,0,0,1
1,0,1,1,0,0,54,0,6,1,0,1
1,0,1,1,0,0,20,0,6,1,0,2
1,1,1,1,0,0,21,2,3,0,0,1
1,0,1,1,0,0,34,0,6,1,0,2
1,1,1,1,1,0,20,6,3,2,2,0
2,0,1,1,1,0,18,0,3,2,1,0
1,1,1,2,1,0,33,6,3,2,2,1
2,0,1,1,1,0,32,0,3,2,1,1
3,1,3,1,1,0,44,0,1,0,0,1
1,1,1,1,1,0,55,6,3,2,2,1
1,0,1,2,0,0,59,0,6,1,2,0
1,1,1,1,1,0,53,0,3,0,0,0
1,1,1,1,1,0,44,3,3,2,2,0
1,0,1,2,1,0,50,0,2,0,1,2
2,1,0,0,0,2,0,0,2,2,2,2
3,1,0,0,0,2,0,0,2,2,2,2
1,1,1,2,1,0,19,0,3,0,0,2
2,0,1,1,0,0,12,0,6,1,0,2
3,0,1,1,0,0,2,0,6,1,0,0
1,0,1,2,1,0,28,0,1,2,1,1
3,1,1,1,1,0,53,2,3,2,2,1
1,1,1,1,0,0,41,1,0,0,0,0
2,0,1,1,1,0,45,0,3,0,1,0
2,1,3,2,1,0,36,9,1,0,0,2
3,0,2,1,0,0,45,0,6,1,0,1
2,1,3,2,1,0,39,4,4,0,0,2
2,1,1,2,1,0,45,6,1,0,0,2
4,1,1,1,1,0,24,6,3,0,0,2
2,0,3,1,0,2,0,0,6,1,2,2
